timestamp,equipment_id,temperature_c,vibration_mm_s,pressure_bar,rpm,current_amp,coolant_flow_lpm,operating_load_pct,anomaly_label,failure_code
2026-05-01T10:30,EQ-007,65.6,3.989,89.83,1318.0,40.51,46.04,71.54,0,
2026-05-01T10:45,EQ-007,61.99,3.91,98.14,1311.1,39.96,49.95,67.04,0,
2026-05-01T11:00,EQ-007,62.81,3.109,102.81,1341.5,39.32,41.06,76.28,0,
2026-05-01T11:15,EQ-007,65.21,3.504,93.87,1335.0,37.84,42.42,51.61,0,
2026-05-01T11:30,EQ-007,61.77,3.599,97.35,1295.1,36.42,53.78,62.37,0,
2026-05-01T11:45,EQ-007,58.79,3.368,92.92,1307.8,37.93,44.94,63.08,0,
2026-05-01T12:00,EQ-007,69.22,3.851,99.57,1333.8,38.37,43.82,76.47,0,
2026-05-01T12:15,EQ-007,66.58,3.78,99.31,1339.1,37.97,43.74,83.41,0,
2026-05-01T12:30,EQ-007,67.49,3.127,99.89,1319.4,40.55,43.87,79.93,0,
2026-05-01T12:45,EQ-007,66.22,3.69,87.16,1318.6,37.51,42.79,74.17,0,
2026-05-01T13:00,EQ-007,65.49,3.818,90.72,1340.8,39.44,43.14,88.36,0,
2026-05-01T13:15,EQ-007,61.31,4.274,101.5,1326.3,37.7,36.54,67.77,0,
2026-05-01T13:30,EQ-007,62.39,3.838,91.79,1335.8,40.48,45.66,104,0,
2026-05-01T13:45,EQ-007,62.44,3.774,95.8,1297.8,37.67,58.01,67.2,0,
2026-05-01T14:00,EQ-007,68.15,3.625,98.44,1314.1,35.52,48.12,87.49,0,
2026-05-01T14:15,EQ-007,63.85,3.575,90.49,1330.7,35.77,44.96,95.45,0,
2026-05-01T14:30,EQ-007,65.88,3.664,94.54,1286.9,36.86,39.0,74.71,0,
2026-05-01T14:45,EQ-007,63.64,4.068,99.48,1319.4,34.76,51.03,84.14,0,
2026-05-01T15:00,EQ-007,66.2,3.922,100.49,1328.8,37.49,41.74,84.2,0,
2026-05-01T15:15,EQ-007,61.7,4.189,89.3,1339.9,39.16,43.88,76.27,0,
2026-05-01T15:30,EQ-007,64.74,3.625,96.34,1336.6,41.43,44.77,76.36,0,
2026-05-01T15:45,EQ-007,67.19,3.703,93.76,1333.5,40.62,47.31,92.66,0,
2026-05-01T16:00,EQ-007,62.85,3.93,91.26,1354.3,39.2,41.83,70.92,0,
2026-05-01T16:15,EQ-007,66.3,3.988,92.4,1321.0,40.63,40.43,62.52,0,
2026-05-01T16:30,EQ-007,60.49,3.805,93.71,1303.2,39.69,46.16,75.46,0,
2026-05-01T16:45,EQ-007,66.68,3.217,87.41,1299.1,40.28,46.71,76.97,0,
2026-05-01T17:00,EQ-007,61.6,3.793,95.78,1338.7,40.33,47.42,55.31,0,
2026-05-01T17:15,EQ-007,61.02,3.342,101.2,1383.8,38.15,41.86,62.6,0,
2026-05-01T17:30,EQ-007,64.78,3.772,93.74,1331.7,41.5,44.69,78.22,0,
2026-05-01T17:45,EQ-007,66.74,3.812,105.68,1303.6,39.85,57.62,85.48,0,
2026-05-01T18:00,EQ-007,59.03,3.499,89.06,1347.1,41.55,44.42,83.56,0,
2026-05-01T18:15,EQ-007,65.06,3.391,97.97,1336.9,39.57,43.76,67.75,0,
2026-05-01T18:30,EQ-007,64.54,3.921,101.76,1314.7,37.0,54.01,66.45,0,
2026-05-01T18:45,EQ-007,64.9,3.276,100.33,1308.6,40.47,40.94,97.17,0,
2026-05-01T19:00,EQ-007,62.88,3.507,91.7,1338.7,38.89,48.49,78.87,0,
2026-05-01T19:15,EQ-007,63.87,3.205,96.4,1359.8,39.83,37.26,79.35,0,
2026-05-01T19:30,EQ-007,65.93,3.662,100.82,1307.1,36.26,45.99,70.18,0,
2026-05-01T19:45,EQ-007,64.64,3.531,104.84,1307.4,38.82,49.0,97.66,0,
2026-05-01T20:00,EQ-007,63.91,3.387,96.4,1330.0,36.82,48.2,76.37,0,
2026-05-01T20:15,EQ-007,67.03,3.001,92.57,1304.3,37.9,45.17,73.09,0,
2026-05-01T20:30,EQ-007,65.23,3.592,89.27,1296.3,39.79,58.47,39.47,0,
2026-05-01T20:45,EQ-007,61.77,3.656,98.7,1315.3,38.29,47.18,77.07,0,
2026-05-01T21:00,EQ-007,70.57,3.082,83.62,1371.7,39.32,39.32,102.12,0,
2026-05-01T21:15,EQ-007,63.81,3.323,93.23,1313.9,36.42,44.5,60.97,0,
2026-05-01T21:30,EQ-007,65.8,4.54,94.02,1264.0,41.72,42.96,86.67,0,
2026-05-01T21:45,EQ-007,60.7,3.944,97.04,1361.7,40.18,47.02,62.36,0,
2026-05-01T22:00,EQ-007,64.28,3.696,97.54,1317.7,37.41,42.63,65.43,0,
2026-05-01T22:15,EQ-007,62.98,3.722,96.02,1334.3,37.32,44.85,81.15,0,
2026-05-01T22:30,EQ-007,61.97,3.397,99.28,1307.0,38.71,54.69,61.48,0,
2026-05-01T22:45,EQ-007,67.94,4.155,97.53,1289.4,37.7,41.62,76.89,0,
2026-05-01T23:00,EQ-007,61.73,3.012,101.1,1310.8,37.97,39.1,71.98,0,
2026-05-01T23:15,EQ-007,69.11,3.811,92.45,1362.3,39.1,41.46,89.59,0,
2026-05-01T23:30,EQ-007,65.27,3.608,95.17,1342.1,36.42,43.69,82.95,0,
2026-05-01T23:45,EQ-007,61.63,3.694,92.64,1323.4,36.58,44.44,82.41,0,
2026-05-02T00:00,EQ-007,65.66,3.326,101.26,1337.0,37.57,41.8,78.31,0,
2026-05-02T00:15,EQ-007,60.08,3.51,90.74,1343.2,39.97,44.22,64.73,0,
2026-05-02T00:30,EQ-007,60.75,4.421,96.75,1304.3,39.41,51.37,54.5,0,
2026-05-02T00:45,EQ-007,61.31,3.126,97.11,1282.1,39.35,49.7,72.67,0,
2026-05-02T01:00,EQ-007,66.85,3.654,97.4,1355.0,37.89,51.08,84.33,0,
2026-05-02T01:15,EQ-007,68.02,4.234,93.31,1347.3,40.57,44.91,87.85,0,
2026-05-02T01:30,EQ-007,64.93,3.307,95.43,1327.1,37.78,43.45,72.99,0,
2026-05-02T01:45,EQ-007,66.59,3.792,92.34,1324.9,42.89,44.54,74.89,0,
2026-05-02T02:00,EQ-007,65.04,4.057,93.1,1292.9,38.56,40.9,85.15,0,
2026-05-02T02:15,EQ-007,60.95,3.287,91.9,1362.2,40.02,42.01,71.39,0,
2026-05-02T02:30,EQ-007,65.5,2.692,96.95,1302.1,40.44,48.81,104,0,
2026-05-02T02:45,EQ-007,64.38,3.76,91.51,1304.4,38.85,46.56,63.83,0,
2026-05-02T03:00,EQ-007,65.86,3.377,93.0,1331.0,41.34,47.9,73.0,0,
2026-05-02T03:15,EQ-007,63.72,3.359,93.73,1355.4,38.31,50.91,60.54,0,
2026-05-02T03:30,EQ-007,64.19,3.447,98.97,1356.4,41.05,44.11,71.07,0,
2026-05-02T03:45,EQ-007,63.34,3.979,96.77,1333.2,38.32,40.27,70.02,0,
2026-05-02T04:00,EQ-007,68.06,3.321,96.67,1284.2,41.45,50.61,93.67,0,
2026-05-02T04:15,EQ-007,65.43,3.569,106.49,1311.1,40.29,40.74,62.2,0,
2026-05-02T04:30,EQ-007,67.95,3.698,99.78,1338.2,39.35,36.89,66.2,0,
2026-05-02T04:45,EQ-007,61.13,3.615,100.12,1363.3,38.84,45.23,49.83,0,
2026-05-02T05:00,EQ-007,63.51,3.803,87.18,1327.4,39.15,46.97,66.23,0,
2026-05-02T05:15,EQ-007,61.92,3.932,90.62,1317.4,38.47,38.96,56.22,0,
2026-05-02T05:30,EQ-007,67.46,2.546,93.94,1338.7,39.8,45.72,79.96,0,
2026-05-02T05:45,EQ-007,65.04,3.283,93.07,1311.8,42.25,42.2,100.46,0,
2026-05-02T06:00,EQ-007,66.65,4.161,92.78,1329.0,37.27,51.81,59.86,0,
2026-05-02T06:15,EQ-007,59.97,3.663,97.42,1322.3,36.62,50.08,67.04,0,
2026-05-02T06:30,EQ-007,60.75,3.966,96.35,1308.4,38.41,43.18,77.73,0,
2026-05-02T06:45,EQ-007,67.87,3.144,88.37,1332.2,39.92,45.83,51.0,0,
2026-05-02T07:00,EQ-007,65.8,3.616,99.86,1313.8,36.65,41.23,69.69,0,
2026-05-02T07:15,EQ-007,61.68,3.823,98.29,1312.1,37.94,38.33,63.39,0,
2026-05-02T07:30,EQ-007,62.48,3.845,95.47,1297.2,37.23,50.79,52.38,0,
2026-05-02T07:45,EQ-007,67.96,3.71,88.05,1335.1,40.8,44.16,79.76,0,
2026-05-02T08:00,EQ-007,65.79,3.923,92.11,1354.0,39.53,41.02,90.2,0,
2026-05-02T08:15,EQ-007,58.28,3.392,89.61,1342.7,37.27,43.44,35,0,
2026-05-02T08:30,EQ-007,62.65,3.786,100.82,1356.9,42.0,36.29,79.88,0,
2026-05-02T08:45,EQ-007,67.38,3.436,93.94,1337.5,36.62,42.22,78.45,0,
2026-05-02T09:00,EQ-007,63.11,3.812,101.17,1302.1,40.98,47.1,87.69,0,
2026-05-02T09:15,EQ-007,61.89,3.478,99.09,1354.7,40.28,45.14,73.41,0,
2026-05-02T09:30,EQ-007,62.63,4.296,94.14,1330.6,40.46,37.38,53.03,0,
2026-05-02T09:45,EQ-007,62.67,3.178,98.13,1320.3,39.24,49.33,49.72,0,
2026-05-02T10:00,EQ-007,64.88,4.28,88.24,1303.0,38.75,45.72,59.95,0,
2026-05-02T10:15,EQ-007,65.52,3.322,94.88,1303.9,38.33,46.82,95.38,0,
2026-05-02T10:30,EQ-007,62.46,3.253,94.41,1317.8,36.24,33.04,84.9,0,
2026-05-02T10:45,EQ-007,62.97,3.044,95.47,1299.1,38.95,46.77,87.49,0,
2026-05-02T11:00,EQ-007,64.66,3.859,94.45,1333.6,40.33,37.97,56.06,0,
2026-05-02T11:15,EQ-007,65.33,3.806,89.74,1311.2,44.09,41.34,70.06,0,
2026-05-02T11:30,EQ-007,59.59,3.9,93.42,1268.2,40.88,38.62,72.44,0,
2026-05-02T11:45,EQ-007,64.56,3.279,89.35,1320.7,38.49,45.19,57.73,0,
2026-05-02T12:00,EQ-007,66.91,3.774,93.88,1324.6,37.75,40.97,59.14,0,
2026-05-02T12:15,EQ-007,66.73,3.647,84.2,1328.6,41.83,45.43,68.89,0,
2026-05-02T12:30,EQ-007,64.38,4.322,92.38,1314.7,35.77,38.93,88.08,0,
2026-05-02T12:45,EQ-007,66.1,4.336,97.94,1317.8,36.98,48.07,83.69,0,
2026-05-02T13:00,EQ-007,57.39,3.554,91.87,1291.4,42.17,42.91,53.92,0,
2026-05-02T13:15,EQ-007,65.5,3.332,87.28,1320.2,35.22,39.78,78.61,0,
2026-05-02T13:30,EQ-007,65.1,3.178,93.99,1305.4,38.88,40.99,86.32,0,
2026-05-02T13:45,EQ-007,69.78,3.242,92.99,1301.7,36.78,43.68,82.39,0,
2026-05-02T14:00,EQ-007,63.12,3.556,100.81,1299.0,41.67,29.41,64.92,0,
2026-05-02T14:15,EQ-007,67.45,3.861,92.09,1329.4,40.42,49.16,82.84,0,
2026-05-02T14:30,EQ-007,61.99,3.374,90.81,1275.1,36.86,51.05,64.31,0,
2026-05-02T14:45,EQ-007,57.79,4.09,99.75,1333.5,39.83,53.66,57.46,0,
2026-05-02T15:00,EQ-007,59.75,3.199,95.31,1306.7,40.42,48.86,62.38,0,
2026-05-02T15:15,EQ-007,65.52,3.31,89.06,1339.2,41.81,45.96,96.51,0,
2026-05-02T15:30,EQ-007,60.98,3.618,91.54,1342.8,37.72,50.13,61.87,0,
2026-05-02T15:45,EQ-007,62.97,2.941,95.09,1351.9,42.67,51.53,82.77,0,
2026-05-02T16:00,EQ-007,63.85,3.471,90.6,1320.3,37.05,39.72,81.11,0,
2026-05-02T16:15,EQ-007,64.42,3.133,95.58,1298.2,37.08,52.33,76.23,0,
2026-05-02T16:30,EQ-007,66.38,3.824,96.09,1337.9,40.93,46.31,87.3,0,
2026-05-02T16:45,EQ-007,61.07,3.692,92.7,1335.6,38.01,45.42,85.44,0,
2026-05-02T17:00,EQ-007,60.78,3.737,97.69,1329.8,40.2,43.78,70.68,0,
2026-05-02T17:15,EQ-007,62.54,4.27,94.5,1357.5,40.01,51.79,68.61,0,
2026-05-02T17:30,EQ-007,60.46,3.531,99.84,1301.9,35.82,46.23,61.51,0,
2026-05-02T17:45,EQ-007,62.34,4.11,99.15,1302.8,38.82,41.56,44.71,0,
2026-05-02T18:00,EQ-007,65.26,3.614,91.57,1293.7,39.9,44.31,83.3,0,
2026-05-02T18:15,EQ-007,61.53,2.891,88.51,1274.9,39.96,44.82,75.2,0,
2026-05-02T18:30,EQ-007,63.54,3.505,92.19,1329.9,37.86,43.49,77.99,0,
2026-05-02T18:45,EQ-007,70.07,3.775,104.25,1293.2,40.43,42.06,81.4,0,
2026-05-02T19:00,EQ-007,62.7,4.259,91.03,1292.9,37.17,43.87,81.5,0,
2026-05-02T19:15,EQ-007,65.01,3.857,99.22,1319.7,42.02,43.64,74.16,0,
2026-05-02T19:30,EQ-007,65.73,4.132,95.87,1369.5,39.56,46.55,79.18,0,
2026-05-02T19:45,EQ-007,64.63,3.787,97.24,1345.3,39.83,43.08,86.22,0,
2026-05-02T20:00,EQ-007,65.4,4.024,96.15,1295.8,35.82,36.91,87.47,0,
2026-05-02T20:15,EQ-007,62.54,3.645,93.1,1356.6,36.37,47.97,63.03,0,
2026-05-02T20:30,EQ-007,70.96,3.779,91.23,1327.7,42.65,45.64,83.48,0,
2026-05-02T20:45,EQ-007,65.42,3.593,89.42,1346.1,37.14,41.13,75.57,0,
2026-05-02T21:00,EQ-007,62.37,3.693,95.01,1340.2,38.66,46.62,57.99,0,
2026-05-02T21:15,EQ-007,64.9,3.316,100.05,1306.8,37.6,50.93,77.49,0,
2026-05-02T21:30,EQ-007,64.8,2.499,91.2,1352.9,39.31,44.53,89.37,0,
2026-05-02T21:45,EQ-007,62.53,3.957,102.83,1312.9,38.26,49.89,91.32,0,
2026-05-02T22:00,EQ-007,65.09,3.456,97.22,1309.3,36.81,43.96,74.85,0,
2026-05-02T22:15,EQ-007,64.44,4.143,95.65,1328.6,37.01,49.87,82.7,0,
2026-05-02T22:30,EQ-007,62.11,3.68,89.59,1351.1,38.19,44.0,83.5,0,
2026-05-02T22:45,EQ-007,66.22,3.67,88.83,1295.6,39.35,42.67,76.76,0,
2026-05-02T23:00,EQ-007,65.2,3.499,92.51,1323.6,38.96,29.84,77.87,0,
2026-05-02T23:15,EQ-007,67.28,3.545,101.96,1315.2,42.3,42.32,74.75,0,
2026-05-02T23:30,EQ-007,66.41,3.775,98.53,1301.4,40.55,38.51,100.9,0,
2026-05-02T23:45,EQ-007,65.04,2.871,92.47,1332.4,39.87,49.95,59.37,0,
2026-05-03T00:00,EQ-007,68.91,2.902,98.83,1330.3,37.41,43.86,79.55,0,
2026-05-03T00:15,EQ-007,64.91,4.106,87.08,1269.2,39.93,47.71,75.02,0,
2026-05-03T00:30,EQ-007,65.32,3.43,84.32,1309.6,35.61,46.48,61.33,0,
2026-05-03T00:45,EQ-007,63.43,3.835,87.92,1340.9,37.29,48.48,74.33,0,
2026-05-03T01:00,EQ-007,68.05,3.314,95.47,1306.1,39.18,41.46,92.73,0,
2026-05-03T01:15,EQ-007,63.44,3.638,89.7,1305.3,38.63,51.4,79.54,0,
2026-05-03T01:30,EQ-007,65.58,3.46,93.38,1329.3,38.49,43.72,90.64,0,
2026-05-03T01:45,EQ-007,62.82,3.702,99.19,1290.4,41.03,47.1,67.91,0,
2026-05-03T02:00,EQ-007,62.6,3.057,90.33,1336.8,43.21,38.49,65.58,0,
2026-05-03T02:15,EQ-007,63.98,3.342,101.52,1323.9,39.53,47.95,62.04,0,
2026-05-03T02:30,EQ-007,65.79,3.65,95.72,1301.3,38.73,43.32,78.18,0,
2026-05-03T02:45,EQ-007,65.2,3.453,92.96,1320.6,40.91,35.68,82.52,0,
2026-05-03T03:00,EQ-007,60.81,3.746,94.65,1306.6,39.64,47.82,59.6,0,
2026-05-03T03:15,EQ-007,61.6,3.046,97.92,1342.9,37.03,52.12,56.52,0,
2026-05-03T03:30,EQ-007,66.09,3.326,98.75,1346.5,38.58,46.53,78.37,0,
2026-05-03T03:45,EQ-007,61.69,3.219,91.08,1339.4,40.8,42.89,59.98,0,
2026-05-03T04:00,EQ-007,61.53,4.176,90.11,1332.8,38.84,41.03,78.03,0,
2026-05-03T04:15,EQ-007,60.04,4.2,101.35,1342.1,40.7,46.23,77.17,0,
2026-05-03T04:30,EQ-007,64.64,3.046,92.54,1356.9,37.8,45.75,82.55,0,
2026-05-03T04:45,EQ-007,60.86,3.4,90.23,1305.8,39.96,41.28,81.58,0,
2026-05-03T05:00,EQ-007,60.25,3.738,91.32,1323.9,39.02,46.33,62.95,0,
2026-05-03T05:15,EQ-007,68.91,3.764,95.96,1297.6,37.84,33.25,64.25,0,
2026-05-03T05:30,EQ-007,66.34,3.047,105.15,1310.2,39.36,53.26,70.88,0,
2026-05-03T05:45,EQ-007,64.64,4.225,93.63,1289.9,37.96,47.72,70.42,0,
2026-05-03T06:00,EQ-007,61.67,3.58,97.13,1329.0,43.31,49.71,86.85,0,
2026-05-03T06:15,EQ-007,65.57,3.826,96.9,1297.9,39.46,48.7,71.46,0,
2026-05-03T06:30,EQ-007,66.59,3.806,100.83,1317.1,38.5,44.97,80.17,0,
2026-05-03T06:45,EQ-007,64.63,3.371,98.41,1308.3,36.73,44.54,66.36,0,
2026-05-03T07:00,EQ-007,63.04,3.564,98.84,1310.8,36.99,50.18,81.0,0,
2026-05-03T07:15,EQ-007,60.79,3.046,91.07,1326.5,35.73,45.32,52.88,0,
2026-05-03T07:30,EQ-007,61.72,3.648,93.79,1325.9,37.77,47.09,60.47,0,
2026-05-03T07:45,EQ-007,64.1,3.487,88.84,1307.7,39.73,51.09,53.43,0,
2026-05-03T08:00,EQ-007,65.18,4.169,93.57,1313.5,38.73,50.88,68.88,0,
2026-05-03T08:15,EQ-007,63.87,3.21,91.45,1315.7,35.87,48.82,79.16,0,
2026-05-03T08:30,EQ-007,60.97,3.481,94.0,1298.3,39.86,44.33,85.08,0,
2026-05-03T08:45,EQ-007,64.44,3.306,100.93,1343.5,41.74,43.25,59.09,0,
2026-05-03T09:00,EQ-007,66.99,3.567,94.5,1319.8,37.37,42.46,95.84,0,
2026-05-03T09:15,EQ-007,58.28,3.566,92.94,1360.2,38.35,45.71,79.73,0,
2026-05-03T09:30,EQ-007,59.78,4.017,86.73,1332.9,37.15,42.88,70.21,0,
2026-05-03T09:45,EQ-007,67.32,3.538,93.07,1292.6,40.26,38.11,76.28,0,
2026-05-03T10:00,EQ-007,63.63,3.596,88.82,1331.2,40.64,46.16,78.29,0,
2026-05-03T10:15,EQ-007,66.32,3.895,99.6,1316.5,40.09,41.29,99.66,0,
2026-05-03T10:30,EQ-007,62.65,3.84,103.17,1323.1,38.16,51.37,76.0,0,
2026-05-03T10:45,EQ-007,58.14,3.618,94.99,1303.0,37.98,50.66,51.16,0,
2026-05-03T11:00,EQ-007,66.28,3.091,93.46,1334.8,40.1,43.36,75.5,0,
2026-05-03T11:15,EQ-007,61.52,3.246,102.13,1283.3,39.37,39.27,85.09,0,
2026-05-03T11:30,EQ-007,61.84,3.552,98.87,1315.5,40.01,39.12,65.12,0,
2026-05-03T11:45,EQ-007,65.59,3.789,94.99,1335.9,40.22,46.44,70.0,0,
2026-05-03T12:00,EQ-007,60.55,3.479,97.76,1317.2,41.42,48.64,40.98,0,
2026-05-03T12:15,EQ-007,65.69,4.104,94.65,1363.4,40.01,41.61,59.11,0,
2026-05-03T12:30,EQ-007,61.8,3.685,93.65,1333.4,38.94,47.3,74.94,0,
2026-05-03T12:45,EQ-007,60.52,2.915,94.63,1299.1,38.88,51.89,63.3,0,
2026-05-03T13:00,EQ-007,66.56,4.195,85.62,1334.5,39.43,47.48,66.13,0,
2026-05-03T13:15,EQ-007,65.3,3.894,96.45,1322.7,38.12,41.06,93.04,0,
2026-05-03T13:30,EQ-007,61.01,3.322,96.86,1324.3,37.83,46.71,47.57,0,
2026-05-03T13:45,EQ-007,64.39,3.457,92.51,1330.9,41.8,40.46,79.06,0,
2026-05-03T14:00,EQ-007,62.91,3.14,97.66,1318.1,38.39,39.94,60.24,0,
2026-05-03T14:15,EQ-007,62.98,3.628,100.68,1368.6,41.22,46.19,75.91,0,
2026-05-03T14:30,EQ-007,65.1,3.629,96.77,1302.4,42.65,47.9,104,0,
2026-05-03T14:45,EQ-007,62.02,3.88,103.27,1301.2,38.47,45.62,45.62,0,
2026-05-03T15:00,EQ-007,61.87,3.937,102.86,1283.8,37.57,45.54,57.36,0,
2026-05-03T15:15,EQ-007,63.68,3.606,93.02,1349.2,39.27,47.04,70.78,0,
2026-05-03T15:30,EQ-007,68.17,3.84,94.53,1315.7,34.74,49.85,92.23,0,
2026-05-03T15:45,EQ-007,67.65,3.059,100.24,1345.9,38.53,45.51,82.1,0,
2026-05-03T16:00,EQ-007,64.95,3.715,94.59,1329.5,41.15,41.98,88.8,0,
2026-05-03T16:15,EQ-007,62.93,3.588,97.61,1341.2,39.84,45.67,63.06,0,
2026-05-03T16:30,EQ-007,63.26,3.747,88.21,1328.0,40.8,46.0,84.94,0,
2026-05-03T16:45,EQ-007,64.36,3.189,88.43,1313.6,39.94,40.17,88.13,0,
2026-05-03T17:00,EQ-007,63.21,3.906,91.5,1347.9,39.98,48.54,64.44,0,
2026-05-03T17:15,EQ-007,63.59,3.541,99.53,1343.1,39.84,46.23,80.93,0,
2026-05-03T17:30,EQ-007,61.25,3.531,97.93,1359.5,38.42,36.6,61.77,0,
2026-05-03T17:45,EQ-007,67.27,3.824,102.34,1339.3,37.23,47.47,70.49,0,
2026-05-03T18:00,EQ-007,64.93,2.952,90.84,1295.3,41.08,36.11,76.09,0,
2026-05-03T18:15,EQ-007,63.5,4.191,95.1,1319.3,39.81,41.3,76.35,0,
2026-05-03T18:30,EQ-007,61.11,3.446,104.38,1340.0,39.17,44.72,85.91,0,
2026-05-03T18:45,EQ-007,64.92,3.308,96.69,1320.1,38.61,33.61,58.46,0,
2026-05-03T19:00,EQ-007,67.74,3.331,98.34,1340.0,38.01,45.85,71.48,0,
2026-05-03T19:15,EQ-007,64.55,3.461,91.08,1337.4,36.3,51.14,68.71,0,
2026-05-03T19:30,EQ-007,61.81,3.838,97.13,1313.5,38.61,44.22,96.54,0,
2026-05-03T19:45,EQ-007,68.03,3.655,83.57,1315.9,38.17,44.2,63.59,0,
2026-05-03T20:00,EQ-007,65.74,3.481,96.51,1283.3,41.03,43.04,75.27,0,
2026-05-03T20:15,EQ-007,63.38,3.811,98.75,1328.5,39.51,48.65,57.86,0,
2026-05-03T20:30,EQ-007,65.19,3.472,90.42,1338.7,38.4,44.2,88.62,0,
2026-05-03T20:45,EQ-007,66.77,3.177,94.8,1308.8,42.88,47.08,69.35,0,
2026-05-03T21:00,EQ-007,63.67,3.844,99.4,1320.2,41.9,44.09,39.36,0,
2026-05-03T21:15,EQ-007,61.82,3.221,90.12,1349.9,39.62,35.6,56.23,0,
2026-05-03T21:30,EQ-007,67.53,3.114,96.09,1318.9,39.98,38.81,61.36,0,
2026-05-03T21:45,EQ-007,62.53,3.378,86.01,1327.1,38.71,43.68,72.25,0,
2026-05-03T22:00,EQ-007,63.07,3.646,92.69,1305.6,35.6,43.97,57.69,0,
2026-05-03T22:15,EQ-007,67.04,3.462,98.46,1330.0,37.94,50.09,97.21,0,
2026-05-03T22:30,EQ-007,63.11,3.341,91.79,1321.9,39.25,40.21,62.42,0,
2026-05-03T22:45,EQ-007,64.35,4.166,97.98,1333.8,39.38,32.76,90.37,0,
2026-05-03T23:00,EQ-007,59.37,3.467,98.0,1331.5,38.89,49.69,59.28,0,
2026-05-03T23:15,EQ-007,66.46,3.417,94.38,1322.0,37.91,49.12,60.27,0,
2026-05-03T23:30,EQ-007,64.45,3.951,92.66,1308.2,39.32,45.72,74.6,0,
2026-05-03T23:45,EQ-007,62.31,3.695,96.37,1284.3,43.1,48.04,61.48,0,
2026-05-04T00:00,EQ-007,62.24,3.421,95.98,1322.3,40.49,58.88,73.73,0,
2026-05-04T00:15,EQ-007,63.14,3.526,100.19,1346.9,37.35,55.32,72.87,0,
2026-05-04T00:30,EQ-007,66.5,3.551,93.63,1323.0,43.83,39.16,70.47,0,
2026-05-04T00:45,EQ-007,65.97,4.026,94.71,1310.4,39.88,43.59,82.55,0,
2026-05-04T01:00,EQ-007,62.07,4.065,95.29,1311.6,39.91,49.8,96.77,0,
2026-05-04T01:15,EQ-007,65.78,3.432,97.43,1308.2,39.48,49.29,80.06,0,
2026-05-04T01:30,EQ-007,64.06,3.888,95.21,1280.4,37.17,39.93,80.78,0,
2026-05-04T01:45,EQ-007,63.85,3.531,93.89,1299.5,37.67,50.07,83.82,0,
2026-05-04T02:00,EQ-007,65.6,3.333,95.39,1294.4,40.33,48.49,86.08,0,
2026-05-04T02:15,EQ-007,64.77,4.162,94.79,1339.8,43.69,32.66,73.41,0,
2026-05-04T02:30,EQ-007,64.95,3.988,98.28,1327.0,39.97,42.51,66.3,0,
2026-05-04T02:45,EQ-007,66.44,3.944,97.29,1331.0,41.78,35.18,78.81,0,
2026-05-04T03:00,EQ-007,62.01,3.155,93.17,1321.7,38.97,44.64,62.92,0,
2026-05-04T03:15,EQ-007,64.65,3.627,98.53,1317.9,34.04,50.93,76.81,0,
2026-05-04T03:30,EQ-007,66.18,3.285,104.19,1318.9,36.76,44.12,91.95,0,
2026-05-04T03:45,EQ-007,61.98,3.887,96.08,1342.5,39.95,43.3,70.11,0,
2026-05-04T04:00,EQ-007,67.87,3.153,88.6,1314.0,34.03,42.76,94.55,0,
2026-05-04T04:15,EQ-007,63.09,3.102,97.7,1330.7,36.82,38.58,60.45,0,
2026-05-04T04:30,EQ-007,66.04,3.932,92.02,1302.5,35.73,48.37,69.65,0,
2026-05-04T04:45,EQ-007,67.55,3.568,97.09,1309.4,38.52,39.31,68.79,0,
2026-05-04T05:00,EQ-007,66.78,3.412,96.14,1316.4,36.7,40.58,85.27,0,
2026-05-04T05:15,EQ-007,66.3,4.202,92.67,1328.5,39.47,49.46,85.48,0,
2026-05-04T05:30,EQ-007,59.44,3.404,89.51,1306.1,39.84,45.8,48.88,0,
2026-05-04T05:45,EQ-007,61.61,3.096,99.53,1337.9,40.97,42.73,71.17,0,
2026-05-04T06:00,EQ-007,70.04,3.535,91.74,1320.7,39.82,47.23,84.81,0,
2026-05-04T06:15,EQ-007,68.67,3.876,93.04,1334.9,37.25,38.2,60.32,0,
2026-05-04T06:30,EQ-007,64.73,3.156,95.82,1329.8,38.59,45.7,77.07,0,
2026-05-04T06:45,EQ-007,66.02,3.735,92.44,1340.4,39.76,43.07,80.93,0,
2026-05-04T07:00,EQ-007,62.74,3.56,88.71,1297.2,39.96,45.73,81.76,0,
2026-05-04T07:15,EQ-007,65.86,3.039,88.18,1330.7,41.08,36.42,91.3,0,
2026-05-04T07:30,EQ-007,66.22,3.496,91.16,1339.2,36.07,47.76,72.74,0,
2026-05-04T07:45,EQ-007,62.94,4.076,103.38,1324.8,35.53,46.19,60.93,0,
2026-05-04T08:00,EQ-007,63.31,3.633,96.41,1304.7,37.76,43.64,81.75,0,
2026-05-04T08:15,EQ-007,66.05,3.692,97.45,1321.6,40.9,42.35,85.3,0,
2026-05-04T08:30,EQ-007,64.09,3.445,102.36,1305.4,37.19,50.72,82.37,0,
2026-05-04T08:45,EQ-007,62.0,3.821,95.6,1287.4,39.89,45.34,62.85,0,
2026-05-04T09:00,EQ-007,63.95,3.621,102.34,1327.2,38.98,46.4,71.79,0,
2026-05-04T09:15,EQ-007,61.25,4.093,97.96,1256.8,40.32,45.14,49.99,0,
